"","initials","year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","notes","Checking.Notes","Keep","checked","Bayesian..Y.1..N..0.","report_power","mixed_effects","reason"
"14981","LW",2018,"N",555,NA,"Turner","S5","supplement",0.029,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14982","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.006,0.116,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14983","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.012,0.114,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14984","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.038,0.114,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14985","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14986","LW",2018,"N",555,NA,"Turner","S5","supplement",0.002,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14987","LW",2018,"N",555,NA,"Turner","S5","supplement",0.021,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14988","LW",2018,"N",555,NA,"Turner","S5","supplement",0.065,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14989","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.004,0.114,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14990","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14991","LW",2018,"N",555,NA,"Turner","S5","supplement",0.021,0.102,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14992","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.027,0.098,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14993","LW",2018,"N",555,NA,"Turner","S5","supplement",0.028,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14994","LW",2018,"N",555,NA,"Turner","S5","supplement",0.094,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14995","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.02,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14996","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.019,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14997","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14998","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"14999","LW",2018,"N",555,NA,"Turner","S5","supplement",0.061,0.096,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15000","LW",2018,"N",555,NA,"Turner","S5","supplement",0.073,0.104,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15001","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15002","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15003","LW",2018,"N",555,NA,"Turner","S5","supplement",0.011,0.116,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15004","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15005","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15006","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.008,0.101,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15007","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15008","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15009","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15010","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15011","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15012","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.004,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15013","LW",2018,"N",555,NA,"Turner","S5","supplement",0.037,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15014","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.04,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15015","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15016","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.04,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15017","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.029,0.097,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15018","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.002,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15019","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15020","LW",2018,"N",555,NA,"Turner","S5","supplement",0.036,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15021","LW",2018,"N",555,NA,"Turner","S5","supplement",0.026,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15022","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.015,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15023","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.02,0.088,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15024","LW",2018,"N",555,NA,"Turner","S5","supplement",0.024,0.091,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15025","LW",2018,"N",555,NA,"Turner","S5","supplement",0.083,0.105,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15026","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.018,0.106,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15027","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.047,0.112,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15028","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.06,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15029","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.052,0.105,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15030","LW",2018,"N",555,NA,"Turner","S5","supplement",0.033,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15031","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15032","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.049,0.065,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15033","LW",2018,"N",555,NA,"Turner","S5","supplement",0.07,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15034","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.1,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15035","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.064,0.108,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15036","LW",2018,"N",555,NA,"Turner","S5","supplement",0.109,0.107,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15037","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.021,0.112,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15038","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15039","LW",2018,"N",555,NA,"Turner","S5","supplement",0.08,0.11,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15040","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.047,0.094,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15041","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.116,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15042","LW",2018,"N",555,NA,"Turner","S5","supplement",0.063,0.116,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15043","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.106,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15044","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.03,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15045","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.063,0.1,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15046","LW",2018,"N",555,NA,"Turner","S5","supplement",0.028,0.11,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15047","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.016,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15048","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.007,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15049","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.07,0.075,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15050","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.005,0.112,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15051","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.029,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15052","LW",2018,"N",555,NA,"Turner","S5","supplement",0.011,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15053","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15054","LW",2018,"N",555,NA,"Turner","S5","supplement",0.011,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15055","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.005,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15056","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.032,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15057","LW",2018,"N",555,NA,"Turner","S5","supplement",0.068,0.096,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15058","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.011,0.103,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15059","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.051,0.103,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15060","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.017,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15061","LW",2018,"N",555,NA,"Turner","S5","supplement",0.069,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15062","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.022,0.105,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15063","LW",2018,"N",555,NA,"Turner","S5","supplement",0.033,0.109,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15064","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.014,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15065","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15066","LW",2018,"N",555,NA,"Turner","S5","supplement",0,0.121,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15067","LW",2018,"N",555,NA,"Turner","S5","supplement",0.047,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15068","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.039,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15069","LW",2018,"N",555,NA,"Turner","S5","supplement",0.087,0.104,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15070","LW",2018,"N",555,NA,"Turner","S5","supplement",0.054,0.107,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15071","LW",2018,"N",555,NA,"Turner","S5","supplement",0.11,0.1,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15072","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15073","LW",2018,"N",555,NA,"Turner","S5","supplement",0.013,0.114,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15074","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15075","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15076","LW",2018,"N",555,NA,"Turner","S5","supplement",0.034,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15077","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.021,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15078","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.019,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15079","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15080","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15081","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.009,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15082","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.025,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15083","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15084","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15085","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.006,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15086","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.085,0.111,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15087","LW",2018,"N",555,NA,"Turner","S5","supplement",0.048,0.116,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15088","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15089","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15090","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.019,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15091","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15092","LW",2018,"N",555,NA,"Turner","S5","supplement",0.006,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15093","LW",2018,"N",555,NA,"Turner","S5","supplement",0.054,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15094","LW",2018,"N",555,NA,"Turner","S5","supplement",0.116,0.115,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15095","LW",2018,"N",555,NA,"Turner","S5","supplement",0.004,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15096","LW",2018,"N",555,NA,"Turner","S5","supplement",0.088,0.115,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15097","LW",2018,"N",555,NA,"Turner","S5","supplement",0.083,0.108,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15098","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.006,0.09,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15099","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.119,0.089,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15100","LW",2018,"N",555,NA,"Turner","S5","supplement",0.03,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15101","LW",2018,"N",555,NA,"Turner","S5","supplement",0.069,0.111,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15102","LW",2018,"N",555,NA,"Turner","S5","supplement",0.035,0.097,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15103","LW",2018,"N",555,NA,"Turner","S5","supplement",0.164,0.07,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15104","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.247,0.099,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15105","LW",2018,"N",555,NA,"Turner","S5","supplement",0.037,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15106","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15107","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.123,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15108","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.117,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15109","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.001,0.106,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15110","LW",2018,"N",555,NA,"Turner","S5","supplement",0.093,0.115,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15111","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.021,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15112","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.019,0.12,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15113","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.018,0.119,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15114","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.069,0.092,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15115","LW",2018,"N",555,NA,"Turner","S5","supplement",0.152,0.108,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15116","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.122,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15117","LW",2018,"N",555,NA,"Turner","S5","supplement",0.036,0.103,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15118","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.075,0.113,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15119","LW",2018,"N",555,NA,"Turner","S5","supplement",0.04,0.109,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15120","LW",2018,"N",555,NA,"Turner","S5","supplement",0.062,0.101,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15121","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.029,0.118,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15122","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.123,0.147,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15123","LW",2018,"N",555,NA,"Turner","S5","supplement",0.027,0.17,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15124","LW",2018,"N",555,NA,"Turner","S5","supplement",0.066,0.147,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15125","LW",2018,"N",555,NA,"Turner","S5","supplement",0.089,0.174,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"15126","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.164,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
